Port,Time,Data,Tire ID,lib ver,sensor v,receive v,pressure,z-axis,x-axis,volt(V),temp(กษ),frame id,crc,rssi,period(ms)
1,11-03  05:25:14,EFM1[KUMHO110087A92031246B000100E100FBB051FF036A00BE],87A92031,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.98,26.0,65283,00,-66,20496
1,11-03  05:25:15,EFM1[KUMHO110087A91CB2246B0001011B0100B04EAB3A6A00C6],87A91CB2,24,1.0.7,1.0.6,-2.4,72.00,4.915,2.98,23.0,43834,00,-58,10224
1,11-03  05:25:16,EFM1[KUMHO110087A90C04246B000100E800FEB050C1016A00C4],87A90C04,24,1.0.7,1.0.6,-2.4,21.00,4.249,2.98,25.0,49409,00,-60,10145
1,11-03  05:25:16,EFM1[KUMHO110087A90CCF246B000100E100FBAA4F366A6A00C2],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.92,24.0,13930,00,-62,10096
1,11-03  05:25:16,EFM1[KUMHO110087A90D98246B0001010D00FD9E51A9CC6A00C0],87A90D98,24,1.0.7,1.0.6,-2.4,58.00,3.916,2.8,26.0,43468,00,-64,10095
1,11-03  05:25:18,EFM1[KUMHO110087A90C9E246B000100E400FCB051949B6A00CC],87A90C9E,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,38043,00,-52,10288
1,11-03  05:25:19,EFM1[KUMHO110087A90C83246B000100E000FBB1519D5A6A00C0],87A90C83,24,1.0.7,1.0.6,-2.4,13.00,3.250,2.99,26.0,40282,00,-64,10241
1,11-03  05:25:19,EFM1[KUMHO110087A91B39246B0001010D00FCAF5144566A00C0],87A91B39,24,1.0.7,1.0.6,-2.4,58.00,3.583,2.97,26.0,17494,00,-64,10160
1,11-03  05:25:20,EFM1[KUMHO110087A90C9C246B000100E500FCB051D87C6A00C8],87A90C9C,24,1.0.7,1.0.6,-2.4,18.00,3.583,2.98,26.0,55420,00,-56,10082
1,11-03  05:25:22,EFM1[KUMHO110087A90C87246B000100E400FCB051C7486A00BF],87A90C87,24,1.0.7,1.0.6,-2.4,17.00,3.583,2.98,26.0,51016,00,-65,10112
1,11-03  05:25:24,EFM1[KUMHO110087A92031246B000100E200FAAF51FF046A00BA],87A92031,24,1.0.7,1.0.6,-2.4,15.00,2.917,2.97,26.0,65284,00,-70,10256
1,11-03  05:25:26,EFM1[KUMHO110087A90CCF246B000100E100FBAA4F366B6A00C2],87A90CCF,24,1.0.7,1.0.6,-2.4,14.00,3.250,2.92,24.0,13931,00,-62,10097
